age,education,default,balance,housing,loan,day,month,duration,campaign,pdays,previous,poutcome,y,contact_cellular,contact_telephone,marital_divorced,marital_married,marital_single,job_admin.,job_blue_collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self_employed,job_services,job_student,job_technician,job_unemployed,job_unknown,days_in_year
36,3,0,3819,0,0,9,7,398,2,-1,0,0.5,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,191
47,1,0,835,0,0,9,7,137,2,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,191
56,1,0,3021,0,0,9,7,419,2,-1,0,0.5,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,191
41,2,0,0,1,0,9,7,65,3,-1,0,0.5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,191
43,1,0,547,0,1,9,7,96,6,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,191
37,1,0,3913,1,0,9,7,76,2,-1,0,0.5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,191
37,2,1,375,0,0,9,7,223,2,-1,0,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,191
52,1,0,2,0,0,9,7,70,3,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,191
39,3,0,3261,1,0,9,7,150,17,-1,0,0.5,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,191
51,2,0,2717,0,0,9,7,559,2,-1,0,0.5,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,191
38,3,0,1805,0,0,9,7,952,2,-1,0,0.5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,191
35,2,0,-521,0,1,9,7,71,2,-1,0,0.5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,191
48,2,0,598,0,0,9,7,152,2,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,191
58,2,0,25,0,0,9,7,486,3,-1,0,0.5,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,191
51,2,0,0,0,0,9,7,224,3,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,191
45,2,0,546,1,1,9,7,152,4,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,191
26,1,0,535,1,0,9,7,21,37,-1,0,0.5,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,191
40,2,0,2932,1,0,9,7,22,17,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,191
35,2,0,4,0,0,9,7,130,2,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,191
49,2,0,321,0,0,9,7,135,3,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,191
50,1,0,0,0,0,9,7,199,4,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,191
37,2,0,3467,0,0,9,7,185,2,-1,0,0.5,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,191
37,2,0,651,0,0,9,7,220,2,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,191
34,3,0,4343,0,0,9,7,85,4,-1,0,0.5,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,191
56,1,0,197,0,0,9,7,258,2,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,191
39,2,0,7783,0,0,9,7,108,2,-1,0,0.5,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,191
59,1,0,5501,0,0,9,7,172,4,-1,0,0.5,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,191
36,2,0,136,0,0,9,7,244,3,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,191
25,1,0,116,1,0,9,7,253,4,-1,0,0.5,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,191
40,2,0,6,0,0,9,7,134,3,-1,0,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,191
38,2,0,93,0,0,9,7,92,6,-1,0,0.5,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,191
49,2,0,3812,0,0,9,7,121,2,-1,0,0.5,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,191
39,2,0,765,0,0,9,7,155,3,-1,0,0.5,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,191
37,2,0,427,1,1,9,7,371,3,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,191
43,2,0,532,1,0,9,7,216,2,-1,0,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,191
41,2,0,0,0,0,9,7,229,2,-1,0,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,191
35,2,0,2897,0,0,9,7,243,2,-1,0,0.5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,191
41,2,0,3216,0,0,9,7,718,3,-1,0,0.5,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,191
52,2,0,-519,1,0,9,7,442,8,-1,0,0.5,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,191
56,3,0,1016,1,0,9,7,184,5,-1,0,0.5,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,191
58,2,0,535,0,0,9,7,189,4,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,191
56,1,0,7496,0,0,9,7,164,3,-1,0,0.5,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,191
57,1,0,831,0,0,9,7,166,3,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,191
46,2,0,399,1,0,9,7,699,2,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,191
38,1,0,3289,0,0,9,7,553,2,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,191
36,3,0,4844,0,0,9,7,1137,3,-1,0,0.5,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,191
49,2,0,378,0,0,9,7,189,2,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,191
49,1,0,3376,0,0,9,7,119,3,-1,0,0.5,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,191
52,3,0,1115,1,0,9,7,124,2,-1,0,0.5,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,191
40,1,0,48,0,0,9,7,100,5,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,191
46,3,0,474,0,0,9,7,445,2,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,191
42,2,0,8036,0,0,9,7,948,5,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,191
38,1,0,1487,0,0,9,7,332,2,-1,0,0.5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,191
39,2,0,138,0,0,9,7,61,2,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,191
35,2,0,-489,1,0,9,7,90,2,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,191
38,2,0,272,1,1,9,7,174,2,-1,0,0.5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,191
40,2,0,-63,0,0,9,7,248,4,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,191
58,1,0,593,0,1,9,7,204,2,-1,0,0.5,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,191
25,2,0,66,1,0,9,7,271,3,-1,0,0.5,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,191
57,1,0,1367,0,0,9,7,144,3,-1,0,0.5,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,191
35,1,0,859,0,0,9,7,330,3,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,191
39,1,0,2,1,0,9,7,259,2,-1,0,0.5,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,191
41,3,0,1113,1,1,9,7,388,12,-1,0,0.5,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,191
57,2,0,992,0,0,9,7,329,3,-1,0,0.5,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,191
35,2,0,3015,1,0,9,7,753,2,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,191
32,2,0,2313,1,0,9,7,99,26,-1,0,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,191
54,1,0,767,0,0,9,7,42,2,-1,0,0.5,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,191
40,2,0,2394,0,0,9,7,75,4,-1,0,0.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,191
39,2,0,1367,1,0,9,7,53,4,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,191
61,2,0,173,0,0,9,7,182,2,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,191
59,3,0,2020,0,1,9,7,250,2,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,191
40,2,0,90,1,0,9,7,511,5,-1,0,0.5,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,191
53,2,0,2522,0,0,9,7,478,2,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,191
46,1,0,10333,1,0,9,7,579,4,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,191
45,1,0,408,0,0,9,7,253,2,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,191
35,2,0,4378,0,0,9,7,376,3,-1,0,0.5,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,191
48,2,0,3233,0,0,9,7,66,6,-1,0,0.5,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,191
35,1,0,-269,1,0,9,7,96,10,-1,0,0.5,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,191
50,1,0,3056,0,0,9,7,95,3,-1,0,0.5,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,191
45,2,0,513,0,0,9,7,126,3,-1,0,0.5,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,191
39,1,0,1387,0,0,9,7,52,3,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,191
44,3,0,3295,0,0,9,7,138,4,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,191
38,2,0,157,0,0,9,7,299,5,-1,0,0.5,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,191
38,2,0,1076,0,0,9,7,69,6,-1,0,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,191
41,3,0,36,0,0,9,7,44,4,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,191
52,1,0,48,0,0,9,7,135,2,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,191
49,2,0,59,1,0,9,7,154,10,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,191
38,2,0,1116,0,0,9,7,80,3,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,191
35,2,0,0,0,0,9,7,115,4,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,191
39,1,0,0,0,0,11,7,308,7,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,193
39,2,0,16917,0,0,11,7,129,6,-1,0,0.5,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,193
54,2,0,1851,0,0,11,7,296,3,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,193
59,2,0,0,0,0,11,7,242,2,-1,0,0.5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,193
35,2,0,406,1,0,11,7,126,12,-1,0,0.5,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,193
28,2,0,267,1,0,11,7,198,5,-1,0,0.5,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,193
49,2,0,55,0,0,11,7,112,4,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,193
47,1,0,1464,0,0,11,7,180,4,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,193
38,2,0,4056,0,0,11,7,69,2,-1,0,0.5,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,193
43,2,0,-191,0,0,11,7,76,3,-1,0,0.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,193
47,2,0,450,0,0,11,7,40,5,-1,0,0.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,193
57,2,0,964,0,0,11,7,70,5,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,193
42,3,0,5345,0,0,11,7,878,3,-1,0,0.5,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,193
41,2,0,0,1,0,11,7,62,9,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,193
39,2,0,653,0,0,11,7,54,4,-1,0,0.5,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,193
37,3,0,1393,0,1,11,7,129,3,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,193
41,2,0,812,0,1,11,7,583,4,-1,0,0.5,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,193
38,2,0,4023,0,0,11,7,339,2,-1,0,0.5,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,193
37,2,0,235,0,0,11,7,27,2,-1,0,0.5,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,193
55,2,0,994,0,0,11,7,490,2,-1,0,0.5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,193
36,1,0,409,1,0,11,7,81,3,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,193
47,1,0,4157,0,0,11,7,90,3,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,193
48,2,0,11516,0,0,11,7,399,8,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,193
48,2,0,568,0,0,11,7,148,4,-1,0,0.5,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,193
45,1,0,13117,0,0,11,7,42,2,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,193
44,3,0,13893,0,0,11,7,29,2,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,193
42,2,0,105,0,0,11,7,1159,4,-1,0,0.5,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,193
54,1,0,1379,0,0,11,7,136,1,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,193
36,3,0,1604,1,0,11,7,47,3,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,193
50,3,0,396,0,0,11,7,62,2,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,193
49,1,0,3478,0,0,11,7,484,5,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,193
48,2,0,1637,1,0,11,7,305,10,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,193
53,2,0,1846,0,0,11,7,95,1,-1,0,0.5,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,193
39,3,0,-190,0,1,11,7,893,8,-1,0,0.5,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,193
54,2,0,2500,0,0,11,7,62,2,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,193
50,1,0,811,0,0,11,7,103,3,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,193
49,1,0,238,0,0,11,7,204,1,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,193
59,1,0,1930,0,0,11,7,453,1,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,193
60,2,0,47,0,0,11,7,360,1,-1,0,0.5,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,193
43,1,0,0,0,0,11,7,643,1,-1,0,0.5,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,193
53,3,0,1128,0,0,11,7,29,1,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,193
36,3,0,4139,0,0,11,7,175,4,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,193
59,3,0,712,1,0,11,7,109,1,-1,0,0.5,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,193
27,2,0,555,0,0,11,7,240,9,-1,0,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,193
38,2,0,2998,1,0,11,7,91,1,-1,0,0.5,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,193
50,3,0,0,0,0,11,7,916,1,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,193
40,2,0,1967,1,0,11,7,363,1,-1,0,0.5,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,193
60,1,0,3230,0,0,11,7,281,4,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,193
45,2,0,3007,0,0,11,7,442,1,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,193
36,2,0,161,1,0,11,7,196,2,-1,0,0.5,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,193
59,3,0,1574,0,0,11,7,181,1,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,193
35,1,0,234,0,0,11,7,88,5,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,193
44,1,0,0,0,0,11,7,112,2,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,193
45,3,0,1273,1,1,11,7,197,3,-1,0,0.5,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,193
38,1,0,3057,1,0,11,7,133,1,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,193
46,1,0,2295,1,0,11,7,138,1,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,193
37,1,0,1959,0,0,11,7,439,1,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,193
53,2,0,-24,0,0,11,7,303,1,-1,0,0.5,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,193
44,2,0,192,0,0,11,7,232,2,-1,0,0.5,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,193
59,3,0,307,0,1,11,7,63,5,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,193
57,1,0,625,0,1,11,7,867,1,-1,0,0.5,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,193
51,2,0,1435,0,0,11,7,587,1,-1,0,0.5,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,193
41,3,0,8368,0,0,11,7,179,1,-1,0,0.5,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,193
45,2,0,2056,0,1,11,7,191,1,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,193
49,3,0,2585,0,0,11,7,64,1,-1,0,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,193
44,2,0,289,0,0,11,7,300,1,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,193
38,2,0,634,0,0,11,7,105,4,-1,0,0.5,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,193
53,2,0,-285,0,1,11,7,328,1,-1,0,0.5,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,193
39,2,0,393,1,0,11,7,339,1,-1,0,0.5,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,193
50,2,0,8345,0,0,11,7,561,1,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,193
54,3,0,16843,0,0,11,7,116,1,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,193
60,2,0,3538,0,0,11,7,261,1,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,193
52,2,0,293,0,0,11,7,706,1,-1,0,0.5,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,193
58,1,0,2232,0,0,11,7,219,1,-1,0,0.5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,193
59,2,0,1986,0,0,11,7,139,1,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,193
51,2,0,196,0,0,11,7,98,1,-1,0,0.5,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,193
42,3,0,0,0,0,11,7,694,2,-1,0,0.5,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,193
38,2,1,0,0,0,11,7,68,3,-1,0,0.5,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,193
39,2,0,7653,0,0,11,7,165,2,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,193
49,2,0,725,0,0,11,7,275,2,-1,0,0.5,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,193
37,2,0,883,0,0,11,7,153,1,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,193
54,2,0,4789,0,0,11,7,83,1,-1,0,0.5,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,193
51,2,0,1137,0,0,11,7,76,1,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,193
42,1,1,16,0,0,11,7,79,1,-1,0,0.5,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,193
58,2,0,0,0,0,11,7,145,1,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,193
37,2,0,532,1,0,11,7,199,1,-1,0,0.5,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,193
37,2,0,463,1,0,11,7,158,1,-1,0,0.5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,193
45,3,0,409,0,0,11,7,144,1,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,193
51,2,0,819,0,0,11,7,316,1,-1,0,0.5,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,193
36,3,0,2517,0,0,11,7,117,2,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,193
43,3,0,5523,0,0,11,7,78,1,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,193
51,1,0,7080,0,0,11,7,26,1,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,193
42,2,0,0,0,0,11,7,241,1,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,193
42,2,0,103,0,0,11,7,95,2,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,193
38,2,0,361,1,0,11,7,601,1,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,193
60,1,0,6307,1,0,11,7,362,1,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,193
57,1,0,58,0,0,11,7,510,1,-1,0,0.5,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,193
57,1,0,395,0,0,11,7,125,1,-1,0,0.5,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,193
59,2,0,1150,0,0,11,7,91,1,-1,0,0.5,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,193
57,1,0,362,0,0,11,7,187,1,-1,0,0.5,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,193
40,2,0,0,0,0,11,7,420,1,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,193
31,2,1,-9,1,1,11,7,115,16,-1,0,0.5,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,193
49,3,0,384,0,0,11,7,64,1,-1,0,0.5,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,193
42,3,0,1202,0,0,11,7,40,1,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,193
39,2,0,35,0,0,11,7,242,1,-1,0,0.5,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,193
54,3,0,69,0,0,11,7,113,1,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,193
52,1,0,1884,0,0,11,7,68,4,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,193
39,2,0,2,1,1,11,7,62,1,-1,0,0.5,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,193
46,2,0,379,0,0,11,7,886,2,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,193
51,2,0,12,0,0,11,7,45,1,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,193
59,2,0,1033,0,0,11,7,1199,1,-1,0,0.5,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,193
40,2,0,6,0,0,11,7,140,1,-1,0,0.5,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,193
58,2,0,4840,0,0,11,7,366,1,-1,0,0.5,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,193
35,2,0,2135,0,0,11,7,436,1,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,193
37,1,0,914,0,0,11,7,72,1,-1,0,0.5,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,193
56,1,0,558,0,0,11,7,119,1,-1,0,0.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,193
